strategy_version,signal_date,code,name,rank,push_level,emotion_score,is_pushed,capture_type,snapshot_time,reasons,risks,price_date,signal_close,latest_price_date,observed_days,latest_return_pct,tail_next_open_pct,tail_next_close_pct,tail_next_max_gain_pct,tail_next_max_drawdown_pct,settled_tail_next_day,open_buy_date,open_buy_price,return_1d_pct,max_gain_1d_pct,max_drawdown_1d_pct,settled_1d,open_buy_return_1d_pct,open_buy_max_gain_1d_pct,open_buy_max_drawdown_1d_pct,settled_open_buy_1d,return_3d_pct,max_gain_3d_pct,max_drawdown_3d_pct,settled_3d,open_buy_return_3d_pct,open_buy_max_gain_3d_pct,open_buy_max_drawdown_3d_pct,settled_open_buy_3d,return_5d_pct,max_gain_5d_pct,max_drawdown_5d_pct,settled_5d,open_buy_return_5d_pct,open_buy_max_gain_5d_pct,open_buy_max_drawdown_5d_pct,settled_open_buy_5d,return_10d_pct,max_gain_10d_pct,max_drawdown_10d_pct,settled_10d,open_buy_return_10d_pct,open_buy_max_gain_10d_pct,open_buy_max_drawdown_10d_pct,settled_open_buy_10d
v1,2026-06-23,600105,永鼎股份,51,不推送,11.38,False,post_close,2026-06-23 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；热度可能进入后段；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权,2026-06-23,62.49,2026-07-22,21,-43.06,-2.37,10.0,10.0,-2.37,True,2026-06-24,61.01,10.0,10.0,-2.37,True,12.67,12.67,0.0,True,5.15,18.37,-2.37,True,7.7,21.24,0.0,True,7.99,18.37,-4.0,True,10.6,21.24,-1.67,True,-21.51,18.37,-25.22,True,-19.6,21.24,-23.41,True
v1,2026-06-23,000823,超声电子,52,不推送,16.88,False,post_close,2026-06-23 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,2026-06-23,21.38,2026-08-04,30,-37.32,-3.93,10.01,10.01,-3.93,True,2026-06-24,20.54,10.01,10.01,-3.93,True,14.51,14.51,0.0,True,33.12,33.12,-3.93,True,38.56,38.56,0.0,True,19.97,39.24,-3.93,True,24.88,44.94,0.0,True,-9.64,39.24,-11.41,True,-5.94,44.94,-7.79,True
v1,2026-06-23,605589,圣泉集团,53,不推送,0.0,False,post_close,2026-06-23 15:00:00,温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,2026-06-23,66.17,2026-07-21,20,-38.52,-2.52,0.24,3.96,-6.38,True,2026-06-24,64.5,0.24,3.96,-6.38,True,2.84,6.65,-3.95,True,0.82,10.26,-6.38,True,3.43,13.12,-3.95,True,-3.93,10.26,-8.57,True,-1.44,13.12,-6.2,True,-12.8,10.26,-18.39,True,-10.54,13.12,-16.28,True
v1,2026-06-23,600498,烽火通信,54,不推送,0.0,False,post_close,2026-06-23 15:00:00,温和放量；近5日趋势升温；持续霸榜,收盘承接偏弱；偏离20日线较大；热度可能进入后段；人气排名明显回落；上影线偏长；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权,2026-06-23,82.65,2026-07-22,21,-52.76,-2.12,-0.59,2.37,-4.36,True,2026-06-24,80.9,-0.59,2.37,-4.36,True,1.56,4.59,-2.29,True,-7.9,5.63,-7.9,True,-5.91,7.91,-5.91,True,-11.07,5.63,-15.47,True,-9.15,7.91,-13.65,True,-31.24,5.63,-32.33,True,-29.75,7.91,-30.87,True
v1,2026-06-23,300476,胜宏科技,55,不推送,0.0,False,post_close,2026-06-23 15:00:00,温和放量；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱,2026-06-23,338.2,2026-07-22,21,-28.92,0.09,1.55,2.09,-2.09,True,2026-06-24,338.5,1.55,2.09,-2.09,True,1.46,2.0,-2.18,True,-5.51,4.97,-5.68,True,-5.6,4.87,-5.77,True,2.43,4.97,-8.93,True,2.34,4.87,-9.01,True,-15.75,4.97,-18.09,True,-15.83,4.87,-18.17,True
v1,2026-06-23,002171,楚江新材,56,不推送,3.38,False,post_close,2026-06-23 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权,2026-06-23,14.8,2026-07-21,20,-37.43,-1.01,1.49,3.85,-3.18,True,2026-06-24,14.65,1.49,3.85,-3.18,True,2.53,4.91,-2.18,True,-3.99,6.76,-4.32,True,-3.0,7.85,-3.34,True,-8.31,6.76,-12.64,True,-7.37,7.85,-11.74,True,-13.78,6.76,-15.81,True,-12.9,7.85,-14.95,True
v1,2026-06-23,600186,莲花控股,57,不推送,7.38,False,post_close,2026-06-23 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权,2026-06-23,14.37,2026-07-21,20,-40.08,-2.71,-1.32,1.88,-7.03,True,2026-06-24,13.98,-1.32,1.88,-7.03,True,1.43,4.72,-4.43,True,-0.49,10.86,-7.03,True,2.29,13.95,-4.43,True,-2.57,10.86,-9.74,True,0.14,13.95,-7.22,True,-22.76,10.86,-23.45,True,-20.6,13.95,-21.32,True
v1,2026-06-23,000858,五粮液,58,不推送,0.0,False,post_close,2026-06-23 15:00:00,温和放量,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱,2026-06-23,72.18,2026-09-02,51,-1.88,-0.3,-2.02,0.96,-2.05,True,2026-06-24,71.96,-2.02,0.96,-2.05,True,-1.72,1.26,-1.75,True,-2.2,1.33,-2.58,True,-1.9,1.64,-2.28,True,-1.05,1.33,-4.17,True,-0.75,1.64,-3.88,True,-4.21,1.33,-4.27,True,-3.92,1.64,-3.97,True
v1,2026-06-23,688008,澜起科技,59,不推送,4.88,False,post_close,2026-06-23 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热,当日转弱；收盘承接偏弱；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,2026-06-23,258.0,2026-07-22,21,-13.57,-0.78,3.29,3.29,-1.68,True,2026-06-24,256.0,3.29,3.29,-1.68,True,4.1,4.1,-0.91,True,1.48,10.46,-1.68,True,2.27,11.32,-0.91,True,20.12,21.37,-1.68,True,21.05,22.32,-0.91,True,-1.86,29.03,-3.78,True,-1.09,30.04,-3.03,True
v1,2026-06-23,002354,天娱数科,60,不推送,8.88,False,post_close,2026-06-23 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,2026-06-23,8.11,2026-08-31,49,-0.99,1.23,9.99,9.99,0.0,True,2026-06-24,8.21,9.99,9.99,0.0,True,8.65,8.65,-1.22,True,8.88,9.99,-1.85,True,7.55,8.65,-3.05,True,14.67,19.36,-1.85,True,13.28,17.9,-3.05,True,7.4,27.5,-1.85,True,6.09,25.94,-3.05,True
v1,2026-06-23,002594,比亚迪,61,不推送,0.0,False,post_close,2026-06-23 15:00:00,温和放量；连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱,2026-06-23,84.64,2026-08-21,43,6.89,-0.59,-2.01,-0.35,-2.62,True,2026-06-24,84.14,-2.01,-0.35,-2.62,True,-1.43,0.24,-2.04,True,-7.61,-0.35,-7.61,True,-7.06,0.24,-7.06,True,-6.26,-0.35,-8.32,True,-5.7,0.24,-7.77,True,1.49,5.09,-8.32,True,2.09,5.72,-7.77,True
v1,2026-06-23,301217,铜冠铜箔,62,不推送,0.0,False,post_close,2026-06-23 15:00:00,温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,2026-06-23,171.81,2026-07-22,21,-44.5,1.8,8.66,9.99,1.8,True,2026-06-24,174.9,8.66,9.99,1.8,True,6.74,8.05,0.0,True,-0.88,9.99,-6.32,True,-2.63,8.05,-7.97,True,-3.92,9.99,-11.06,True,-5.62,8.05,-12.64,True,-15.71,9.99,-18.16,True,-17.2,8.05,-19.61,True
v1,2026-06-23,000063,中兴通讯,63,不推送,0.0,False,post_close,2026-06-23 15:00:00,温和放量；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱,2026-06-23,37.6,2026-08-19,41,-10.45,-1.36,-1.57,0.98,-3.22,True,2026-06-24,37.09,-1.57,0.98,-3.22,True,-0.22,2.37,-1.89,True,-6.22,2.1,-6.22,True,-4.93,3.5,-4.93,True,-4.84,2.1,-8.72,True,-3.53,3.5,-7.47,True,-5.9,2.1,-8.72,True,-4.61,3.5,-7.47,True
v1,2026-06-23,002436,兴森科技,64,不推送,11.38,False,post_close,2026-06-23 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；热度可能进入后段；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权,2026-06-23,48.5,2026-07-22,21,-27.81,0.0,3.57,6.41,-0.41,True,2026-06-24,48.5,3.57,6.41,-0.41,True,3.57,6.41,-0.41,True,6.82,12.97,-0.41,True,6.82,12.97,-0.41,True,5.05,12.97,-2.87,True,5.05,12.97,-2.87,True,-12.93,12.97,-13.69,True,-12.93,12.97,-13.69,True
v1,2026-06-23,603773,沃格光电,65,不推送,13.88,False,post_close,2026-06-23 15:00:00,温和放量；近5日强势延续；站上20日线且不过热；连续上榜确认；人气排名明显上升,收盘承接偏弱；短线涨幅偏高；上影线偏长；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,2026-06-23,172.15,2026-07-21,20,-50.83,-1.9,-2.78,0.49,-6.99,True,2026-06-24,168.88,-2.78,0.49,-6.99,True,-0.89,2.43,-5.19,True,3.4,9.21,-6.99,True,5.4,11.32,-5.19,True,-5.33,9.21,-12.23,True,-3.5,11.32,-10.53,True,-29.89,9.21,-31.28,True,-28.54,11.32,-29.95,True
v1,2026-06-23,300077,国民技术,66,不推送,46.38,False,post_close,2026-06-23 15:00:00,当日涨停附近；收盘承接较强；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v2低分涨停修正；收盘强势，次日确认,放量过猛；后段人气股在偏弱环境里更谨慎；次日高开或一字风险,2026-06-23,26.73,2026-07-08,11,1.23,-2.73,-3.55,-2.47,-7.11,True,2026-06-24,26.0,-3.55,-2.47,-7.11,True,-0.85,0.27,-4.5,True,5.16,12.23,-7.11,True,8.12,15.38,-4.5,True,17.28,18.97,-7.11,True,20.58,22.31,-4.5,True,3.03,25.36,-7.11,True,5.92,28.88,-4.5,True
v1,2026-06-23,002457,青龙管业,67,不推送,14.88,False,post_close,2026-06-23 15:00:00,温和放量；站上20日线且不过热,弱市先收缩执行；后段人气股在偏弱环境里更谨慎,2026-06-23,13.45,2026-07-31,28,-22.6,-2.3,-5.58,-2.3,-5.58,True,2026-06-24,13.14,-5.58,-2.3,-5.58,True,-3.35,0.0,-3.35,True,-8.85,-2.3,-9.29,True,-6.7,0.0,-7.15,True,-9.07,-2.3,-11.52,True,-6.93,0.0,-9.44,True,11.45,15.09,-11.52,True,14.08,17.81,-9.44,True
v1,2026-06-23,001896,豫能控股,68,不推送,0.0,False,post_close,2026-06-23 15:00:00,站上20日线且不过热,当日转弱；近5日趋势未确认；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,2026-06-23,19.72,2026-07-22,21,-23.07,-0.96,4.06,4.21,-1.88,True,2026-06-24,19.53,4.06,4.21,-1.88,True,5.07,5.22,-0.92,True,-14.76,4.21,-14.81,True,-13.93,5.22,-13.98,True,-15.77,4.21,-19.88,True,-14.95,5.22,-19.1,True,-24.04,4.21,-25.25,True,-23.3,5.22,-24.53,True
v1,2026-06-23,002938,鹏鼎控股,69,不推送,2.38,False,post_close,2026-06-23 15:00:00,温和放量；连续上榜确认；人气排名明显上升,当日转弱；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱,2026-06-23,106.91,2026-07-21,20,-10.58,-0.5,-0.48,1.98,-2.83,True,2026-06-24,106.38,-0.48,1.98,-2.83,True,0.02,2.49,-2.35,True,3.81,9.44,-2.83,True,4.32,9.98,-2.35,True,-1.43,9.44,-6.58,True,-0.94,9.98,-6.11,True,-13.54,9.44,-14.98,True,-13.11,9.98,-14.55,True
v1,2026-06-23,000988,华工科技,70,不推送,0.0,False,post_close,2026-06-23 15:00:00,温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,2026-06-23,163.66,2026-07-29,26,-38.74,-1.01,2.58,2.65,-1.44,True,2026-06-24,162.0,2.58,2.65,-1.44,True,3.64,3.7,-0.43,True,-1.66,6.53,-2.24,True,-0.65,7.62,-1.23,True,12.8,14.66,-2.24,True,13.96,15.84,-1.23,True,-6.15,14.66,-11.1,True,-5.19,15.84,-10.19,True
v1,2026-06-23,601179,中国西电,71,不推送,8.88,False,post_close,2026-06-23 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,2026-06-23,16.14,2026-07-29,26,-15.3,-1.92,0.43,1.3,-2.35,True,2026-06-24,15.83,0.43,1.3,-2.35,True,2.4,3.28,-0.44,True,-7.81,2.23,-7.81,True,-6.0,4.23,-6.0,True,-7.56,2.23,-10.1,True,-5.75,4.23,-8.34,True,-15.86,2.23,-16.29,True,-14.21,4.23,-14.66,True
v1,2026-06-23,301308,江波龙,72,不推送,16.88,False,post_close,2026-06-23 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,2026-06-23,596.01,2026-08-06,32,-38.54,-2.42,4.02,4.02,-2.85,True,2026-06-24,581.56,4.02,4.02,-2.85,True,6.61,6.61,-0.44,True,14.02,15.85,-2.85,True,16.86,18.73,-0.44,True,18.09,21.39,-2.85,True,21.02,24.41,-0.44,True,5.35,25.82,-3.68,True,7.97,28.94,-1.28,True
v1,2026-06-23,300274,阳光电源,73,不推送,0.0,False,post_close,2026-06-23 15:00:00,温和放量；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱；仍在20日线下方；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱,2026-06-23,152.0,2026-07-21,20,-31.53,0.16,1.84,3.93,-1.83,True,2026-06-24,152.25,1.84,3.93,-1.83,True,1.67,3.76,-1.99,True,-0.62,5.25,-1.83,True,-0.79,5.08,-1.99,True,4.62,5.43,-4.61,True,4.45,5.26,-4.76,True,-16.1,5.43,-17.11,True,-16.24,5.26,-17.24,True
v1,2026-06-23,600362,江西铜业,74,不推送,0.0,False,post_close,2026-06-23 15:00:00,温和放量；站上20日线且不过热,当日转弱；收盘承接偏弱；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,2026-06-23,48.77,2026-07-21,20,-16.34,-2.99,-4.18,-1.8,-6.83,True,2026-06-24,47.31,-4.18,-1.8,-6.83,True,-1.23,1.23,-3.95,True,-14.31,-1.8,-14.7,True,-11.67,1.23,-12.07,True,-12.45,-1.8,-14.7,True,-9.74,1.23,-12.07,True,-17.7,-1.8,-17.98,True,-15.16,1.23,-15.45,True
v1,2026-06-23,002418,康盛股份,75,不推送,0.0,False,post_close,2026-06-23 15:00:00,当日上涨；近5日趋势升温；站上20日线且不过热,收盘承接偏弱；放量过猛；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,2026-06-23,4.87,2026-08-27,47,0.82,-3.49,-5.75,-2.87,-9.65,True,2026-06-24,4.7,-5.75,-2.87,-9.65,True,-2.34,0.64,-6.38,True,-18.89,-2.05,-18.89,True,-15.96,1.49,-15.96,True,-19.1,-2.05,-23.2,True,-16.17,1.49,-20.43,True,-25.05,-2.05,-25.46,True,-22.34,1.49,-22.77,True
v1,2026-06-23,600110,诺德股份,76,不推送,8.88,False,post_close,2026-06-23 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,2026-06-23,15.44,2026-07-21,20,-39.51,-6.41,-1.75,0.0,-6.67,True,2026-06-24,14.45,-1.75,0.0,-6.67,True,4.98,6.85,-0.28,True,-0.97,7.19,-6.67,True,5.81,14.53,-0.28,True,-2.27,7.19,-6.74,True,4.43,14.53,-0.35,True,-1.36,7.19,-9.2,True,5.4,14.53,-2.98,True
v1,2026-06-23,600397,江钨装备,77,不推送,26.38,False,post_close,2026-06-23 15:00:00,当日涨停附近；收在日内高位；放量仍可控；弱市中个股相对抗跌；收盘强势，次日确认,短线涨幅过热；远离20日线过多；后段人气股在偏弱环境里更谨慎；次日高开或一字风险,2026-06-23,24.44,2026-07-16,17,-32.04,1.6,4.38,9.94,-6.71,True,2026-06-24,24.83,4.38,9.94,-6.71,True,2.74,8.22,-8.18,True,6.55,11.09,-6.71,True,4.87,9.34,-8.18,True,11.42,20.66,-6.71,True,9.67,18.77,-8.18,True,-14.98,30.07,-14.98,True,-16.31,28.03,-16.31,True
v1,2026-06-23,601958,金钼股份,78,不推送,0.0,False,post_close,2026-06-23 15:00:00,温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,2026-06-23,27.8,2026-07-21,20,-23.74,-1.04,-1.51,1.65,-4.64,True,2026-06-24,27.51,-1.51,1.65,-4.64,True,-0.47,2.73,-3.64,True,-2.41,2.27,-6.12,True,-1.38,3.34,-5.13,True,1.12,6.33,-6.12,True,2.18,7.45,-5.13,True,-15.65,6.33,-16.19,True,-14.76,7.45,-15.3,True
v1,2026-06-23,300502,新易盛,79,不推送,0.0,False,post_close,2026-06-23 15:00:00,温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；热度可能进入后段；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,2026-06-23,552.0,2026-07-28,25,-26.29,0.0,0.6,4.07,-1.09,True,2026-06-24,552.0,0.6,4.07,-1.09,True,0.6,4.07,-1.09,True,2.54,10.65,-1.09,True,2.54,10.65,-1.09,True,9.96,11.03,-5.03,True,9.96,11.03,-5.03,True,-7.59,12.11,-11.21,True,-7.59,12.11,-11.21,True
v1,2026-06-23,600160,巨化股份,80,不推送,0.0,False,post_close,2026-06-23 15:00:00,温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,2026-06-23,46.85,2026-07-21,20,-13.81,-1.64,8.28,9.58,-1.64,True,2026-06-24,46.08,8.28,9.58,-1.64,True,10.09,11.41,0.0,True,8.75,11.97,-1.64,True,10.57,13.85,0.0,True,13.15,17.4,-1.64,True,15.04,19.36,0.0,True,-0.58,23.8,-1.64,True,1.09,25.87,0.0,True
v1,2026-06-23,000100,TCL科技,81,不推送,0.0,False,post_close,2026-06-23 15:00:00,站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,2026-06-23,4.85,2026-08-13,37,6.6,-1.03,0.0,2.06,-2.06,True,2026-06-24,4.8,0.0,2.06,-2.06,True,1.04,3.12,-1.04,True,11.34,16.91,-2.06,True,12.5,18.13,-1.04,True,20.0,20.0,-2.06,True,21.25,21.25,-1.04,True,8.45,29.07,-2.06,True,9.58,30.42,-1.04,True
v1,2026-06-23,603002,宏昌电子,82,不推送,8.88,False,post_close,2026-06-23 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,2026-06-23,23.35,2026-07-21,20,-38.07,-3.34,0.6,2.66,-3.64,True,2026-06-24,22.57,0.6,2.66,-3.64,True,4.08,6.2,-0.31,True,12.33,17.56,-3.64,True,16.22,21.62,-0.31,True,3.51,17.56,-3.64,True,7.09,21.62,-0.31,True,-10.96,17.56,-12.51,True,-7.89,21.62,-9.48,True
v1,2026-06-23,605358,立昂微,83,不推送,0.0,False,post_close,2026-06-23 15:00:00,站上20日线且不过热,当日转弱；收盘承接偏弱；近5日趋势未确认；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱,2026-06-23,66.35,2026-07-21,20,-33.94,-0.77,1.06,2.26,-4.01,True,2026-06-24,65.84,1.06,2.26,-4.01,True,1.84,3.05,-3.27,True,13.37,15.07,-4.01,True,14.25,15.96,-3.27,True,16.73,20.18,-4.01,True,17.63,21.11,-3.27,True,-9.0,25.53,-12.19,True,-8.29,26.5,-11.51,True
v1,2026-06-23,002421,达实智能,84,不推送,0.0,False,post_close,2026-06-23 15:00:00,温和放量；持续霸榜,当日转弱；收盘承接偏弱；仍在20日线下方；热度可能进入后段；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,2026-06-23,4.02,2026-07-21,20,-33.33,0.25,1.74,3.23,-4.48,True,2026-06-24,4.03,1.74,3.23,-4.48,True,1.49,2.98,-4.71,True,-9.95,3.23,-11.19,True,-10.17,2.98,-11.41,True,-13.68,3.23,-16.17,True,-13.9,2.98,-16.38,True,-22.14,3.23,-23.13,True,-22.33,2.98,-23.33,True
v1,2026-06-23,300433,蓝思科技,85,不推送,3.38,False,post_close,2026-06-23 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权,2026-06-23,52.87,2026-08-31,49,-26.37,-2.0,-0.76,1.21,-5.54,True,2026-06-24,51.81,-0.76,1.21,-5.54,True,1.27,3.28,-3.61,True,4.29,9.8,-5.54,True,6.43,12.04,-3.61,True,0.64,9.8,-6.87,True,2.7,12.04,-4.96,True,-1.93,9.8,-6.87,True,0.08,12.04,-4.96,True
v1,2026-06-23,002378,章源钨业,86,不推送,0.0,False,post_close,2026-06-23 15:00:00,站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱,2026-06-23,36.35,2026-07-21,20,-36.81,-3.22,1.49,3.91,-7.43,True,2026-06-24,35.18,1.49,3.91,-7.43,True,4.86,7.36,-4.35,True,-0.44,7.26,-7.43,True,2.87,10.83,-4.35,True,-7.9,7.26,-9.71,True,-4.83,10.83,-6.71,True,-20.25,7.26,-20.91,True,-17.6,10.83,-18.28,True
v1,2026-06-23,001696,宗申动力,87,不推送,0.0,False,post_close,2026-06-23 15:00:00,温和放量；站上20日线且不过热,当日转弱；收盘承接偏弱；近5日趋势未确认；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱,2026-06-23,22.4,2026-09-02,51,-27.68,-0.89,4.46,6.7,-8.44,True,2026-06-24,22.2,4.46,6.7,-8.44,True,5.41,7.66,-7.61,True,6.16,14.91,-8.44,True,7.12,15.95,-7.61,True,-7.1,14.91,-8.44,True,-6.26,15.95,-7.61,True,-17.23,14.91,-17.59,True,-16.49,15.95,-16.85,True
v1,2026-06-23,002579,中京电子,88,不推送,8.88,False,post_close,2026-06-23 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,2026-06-23,19.9,2026-07-21,20,-40.35,-3.17,-2.71,-0.4,-6.03,True,2026-06-24,19.27,-2.71,-0.4,-6.03,True,0.47,2.85,-2.96,True,14.47,17.59,-6.58,True,18.21,21.43,-3.53,True,8.94,17.59,-6.58,True,12.51,21.43,-3.53,True,-11.61,17.59,-12.96,True,-8.72,21.43,-10.12,True
v1,2026-06-23,600869,远东股份,89,不推送,3.38,False,post_close,2026-06-23 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权,2026-06-23,36.07,2026-07-28,25,-59.99,-0.97,4.69,6.93,-0.97,True,2026-06-24,35.72,4.69,6.93,-0.97,True,5.71,7.98,0.0,True,-4.08,6.93,-5.96,True,-3.14,7.98,-5.04,True,-7.24,6.93,-13.53,True,-6.33,7.98,-12.68,True,-32.44,6.93,-33.52,True,-31.77,7.98,-32.87,True
v1,2026-06-23,600276,恒瑞医药,90,不推送,0.0,False,post_close,2026-06-23 15:00:00,温和放量；站上20日线且不过热,当日转弱；收盘承接偏弱；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,2026-06-23,48.98,2026-08-06,32,6.39,0.0,2.59,4.86,-0.1,True,2026-06-24,48.98,2.59,4.86,-0.1,True,2.59,4.86,-0.1,True,-0.63,4.86,-0.73,True,-0.63,4.86,-0.73,True,6.25,9.13,-1.12,True,6.25,9.13,-1.12,True,13.03,17.95,-1.12,True,13.03,17.95,-1.12,True
v1,2026-06-23,002491,通鼎互联,91,不推送,0.0,False,post_close,2026-06-23 15:00:00,温和放量；近5日强势延续；连续上榜确认,当日转弱；收盘承接偏弱；短线涨幅偏高；偏离20日线较大；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,2026-06-23,33.68,2026-08-14,38,-41.66,0.0,10.01,10.01,0.0,True,2026-06-24,33.68,10.01,10.01,0.0,True,10.01,10.01,0.0,True,7.33,17.9,0.0,True,7.33,17.9,0.0,True,-3.8,17.9,-6.71,True,-3.8,17.9,-6.71,True,-31.24,17.9,-32.6,True,-31.24,17.9,-32.6,True
