signal_date,code,name,rank,popularity_score,source,capture_type,snapshot_time,first_seen_date,appearance_count,consecutive_days,previous_rank,rank_change,price_status,price_date,open,close,high,low,volume,day_return_pct,pre3_return_pct,pre5_return_pct,close_position,volume_ratio_5,dist_ma5_pct,dist_ma10_pct,dist_ma20_pct,dist_high60_pct,upper_shadow_pct,limit_up_like,one_word_like,price_lag_days
2026-05-20,600667,太极实业,52,12553.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-12,4,1,50.0,-2.0,ok,2026-05-20,14.05,14.6,14.6,13.58,1850907.0,10.02,18.22,10.11,1.0,0.61,10.94,17.71,31.14,0.0,0.0,True,False,0.0
2026-05-20,603459,红板科技,53,12529.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-11,3,1,43.0,-10.0,ok,2026-05-20,105.0,111.26,115.15,101.99,293867.0,5.35,32.77,17.47,0.704,1.03,21.6,25.11,46.98,-3.38,0.296,False,False,0.0
2026-05-20,603005,晶方科技,54,12085.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-20,1,1,,,ok,2026-05-20,40.19,43.05,43.05,39.63,1061597.0,9.99,31.17,28.35,1.0,2.01,23.01,27.43,32.48,0.0,0.0,True,False,0.0
2026-05-20,002181,粤传媒,55,11947.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-06,9,4,27.0,-28.0,ok,2026-05-20,14.85,14.57,15.42,14.49,1214502.0,-8.65,-26.0,-18.6,0.086,1.03,-15.12,-18.38,-9.93,-32.73,0.613,False,False,0.0
2026-05-20,002384,东山精密,56,11882.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-06,11,11,21.0,-35.0,ok,2026-05-20,220.1,222.76,225.57,216.05,703464.0,0.31,9.55,0.91,0.705,0.79,3.67,3.35,12.05,-3.15,0.295,False,False,0.0
2026-05-20,600903,贵州燃气,57,11855.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-20,1,1,,,ok,2026-05-20,9.4,9.69,9.69,9.3,385757.0,9.99,20.97,39.02,1.0,0.43,10.44,26.83,38.24,0.0,0.0,True,False,0.0
2026-05-20,300657,弘信电子,58,11585.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-18,3,3,38.0,-20.0,ok,2026-05-20,51.0,48.68,52.88,47.0,1153217.0,-3.12,34.59,24.12,0.286,2.34,11.61,17.61,26.12,-7.94,0.32,False,False,0.0
2026-05-20,002015,协鑫能科,59,11493.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-06,10,8,52.0,-7.0,ok,2026-05-20,21.95,20.88,22.2,20.8,1422773.0,-6.74,-3.82,-10.73,0.057,0.68,-5.05,-3.27,2.57,-18.53,0.179,False,False,0.0
2026-05-20,300308,中际旭创,60,11208.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-06,11,11,45.0,-15.0,ok,2026-05-20,1054.99,1089.82,1094.98,1025.55,229780.0,4.99,3.81,3.87,0.926,0.85,2.96,8.29,16.67,-0.91,0.074,False,False,0.0
2026-05-20,600498,烽火通信,61,11126.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-08,6,1,94.0,33.0,ok,2026-05-20,56.6,58.28,60.98,56.07,1128503.0,2.95,7.35,-4.18,0.45,0.99,2.42,1.93,6.74,-7.48,0.55,False,False,0.0
2026-05-20,603778,国晟科技,62,10994.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-06,9,2,28.0,-34.0,ok,2026-05-20,24.0,24.88,25.0,24.0,486308.0,4.63,14.02,3.07,0.88,0.97,7.73,2.94,-2.44,-27.4,0.12,False,False,0.0
2026-05-20,600021,上海电力,63,10955.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-19,2,2,43.0,-20.0,ok,2026-05-20,16.8,18.45,18.45,16.56,769966.0,10.02,8.91,1.26,1.0,1.03,4.65,3.55,4.25,-17.49,0.0,True,False,0.0
2026-05-20,002428,云南锗业,64,10897.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-06,10,1,92.0,28.0,ok,2026-05-20,89.69,90.04,95.55,88.74,937011.0,-0.61,-0.32,-11.3,0.191,0.95,-2.05,-2.24,9.43,-14.39,0.809,False,False,0.0
2026-05-20,001309,德明利,65,10684.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-06,8,2,65.0,0.0,ok,2026-05-20,705.0,690.68,717.45,685.0,116378.0,-1.21,-3.0,1.6,0.175,0.65,-2.96,2.94,16.49,-9.12,0.384,False,False,0.0
2026-05-20,002491,通鼎互联,66,10576.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-07,8,3,77.0,11.0,ok,2026-05-20,23.46,24.1,24.88,22.81,1628662.0,1.73,6.68,-10.58,0.623,0.78,1.5,3.5,20.88,-12.2,0.377,False,False,0.0
2026-05-20,601728,中国电信,67,10509.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-19,2,2,61.0,-6.0,ok,2026-05-20,6.93,6.66,6.96,6.55,5756863.0,-6.46,5.21,7.25,0.268,1.38,0.33,4.55,8.0,-9.88,0.073,False,False,0.0
2026-05-20,603779,威龙股份,68,10458.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-20,1,1,,,ok,2026-05-20,13.2,13.2,13.2,13.2,49821.0,10.0,33.06,60.98,1.0,1.17,19.89,44.91,71.94,0.0,0.0,True,True,0.0
2026-05-20,002594,比亚迪,69,10372.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-06,5,3,71.0,2.0,ok,2026-05-20,94.51,95.71,95.9,93.8,256824.0,1.27,-0.61,-2.93,0.91,0.67,-0.56,-2.34,-4.22,-14.41,0.09,False,False,0.0
2026-05-20,601678,滨化股份,70,10294.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-18,2,1,81.0,11.0,ok,2026-05-20,6.39,6.21,6.39,6.0,1475116.0,-2.82,6.88,22.49,0.538,0.78,3.92,12.62,16.06,-2.82,0.0,False,False,0.0
2026-05-20,300014,亿纬锂能,71,10269.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-07,2,1,93.0,22.0,ok,2026-05-20,65.0,66.56,67.56,64.6,799230.0,1.62,1.19,-2.5,0.662,1.23,1.38,-1.46,-4.55,-12.36,0.338,False,False,0.0
2026-05-20,000858,五粮液,72,10048.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-06,10,8,53.0,-19.0,ok,2026-05-20,85.21,85.51,86.06,84.54,285312.0,-0.31,-1.57,-4.08,0.638,0.7,-1.19,-3.81,-9.16,-21.69,0.362,False,False,0.0
2026-05-20,002008,大族激光,73,10026.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-07,7,1,30.0,-43.0,ok,2026-05-20,135.8,143.81,144.5,135.68,495372.0,4.98,0.5,-2.79,0.922,0.94,1.12,5.62,21.98,-7.99,0.078,False,False,0.0
2026-05-20,300390,天华新能,74,10015.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-07,4,1,95.0,21.0,ok,2026-05-20,110.0,103.24,117.6,102.9,868421.0,-7.06,10.24,3.44,0.023,1.39,8.77,3.64,6.03,-13.29,0.517,False,False,0.0
2026-05-20,600481,双良节能,75,9978.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-14,3,2,74.0,-1.0,ok,2026-05-20,7.35,7.3,7.71,7.26,3855255.0,1.25,7.99,15.32,0.089,1.8,4.95,9.54,12.45,-31.84,0.8,False,False,0.0
2026-05-20,002600,领益智造,76,9961.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-08,6,5,56.0,-20.0,ok,2026-05-20,15.7,16.29,16.47,15.21,2814262.0,4.96,-3.72,6.12,0.857,0.68,-2.51,2.69,7.99,-8.79,0.143,False,False,0.0
2026-05-20,002409,雅克科技,77,9949.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-18,2,1,68.0,-9.0,ok,2026-05-20,116.13,121.36,122.98,116.0,349266.0,4.66,12.94,17.54,0.768,0.96,7.23,16.86,26.89,-1.32,0.232,False,False,0.0
2026-05-20,300058,蓝色光标,78,9892.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-06,10,9,48.0,-30.0,ok,2026-05-20,17.73,18.54,19.0,17.53,4510668.0,3.58,4.98,-1.59,0.687,1.04,2.94,0.75,1.73,-10.39,0.313,False,False,0.0
2026-05-20,002837,英维克,79,9799.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-20,1,1,,,ok,2026-05-20,106.0,97.99,106.0,96.35,736362.0,-7.64,-2.49,-7.89,0.17,1.45,-3.02,-3.79,-3.19,-19.51,0.0,False,False,0.0
2026-05-20,600118,中国卫星,80,9753.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-06,8,2,18.0,-62.0,ok,2026-05-20,85.0,86.23,87.88,84.84,535362.0,-1.15,-10.01,-23.01,0.457,0.8,-7.68,-16.14,-14.76,-27.84,0.543,False,False,0.0
2026-05-20,601208,东材科技,81,9530.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-07,3,1,38.0,-43.0,ok,2026-05-20,48.58,52.45,52.45,48.45,825607.0,10.0,15.07,5.75,1.0,1.05,10.37,11.23,25.07,0.0,0.0,True,False,0.0
2026-05-20,688146,中船特气,82,9526.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-13,2,1,92.0,10.0,ok,2026-05-20,126.48,141.99,149.49,124.68,231861.0,12.57,-2.45,20.74,0.698,0.01,2.79,22.41,50.26,-5.97,0.302,True,False,0.0
2026-05-20,002475,立讯精密,83,9491.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-06,11,11,70.0,-13.0,ok,2026-05-20,72.03,70.13,72.6,69.3,1582082.0,-3.14,-5.23,-12.5,0.252,0.8,-3.89,-5.11,-1.01,-14.25,0.173,False,False,0.0
2026-05-20,688256,寒武纪,84,9420.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-06,8,2,19.0,-65.0,ok,2026-05-20,1300.0,1356.28,1396.0,1291.99,172398.0,2.81,12.18,2.99,0.618,0.01,6.59,7.71,21.96,-2.85,0.382,False,False,0.0
2026-05-20,688820,盛合晶微,85,9250.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-15,2,1,56.0,-29.0,ok,2026-05-20,221.86,231.58,234.56,220.04,121980.0,1.13,25.97,48.97,0.795,0.0,23.05,42.58,77.78,-1.27,0.205,False,False,0.0
2026-05-20,000417,合百集团,86,9241.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-20,1,1,,,ok,2026-05-20,9.45,9.53,9.53,9.16,973095.0,10.05,33.29,31.99,1.0,2.56,17.16,25.05,35.03,0.0,0.0,True,False,0.0
2026-05-20,601016,节能风电,87,9222.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-06,11,11,86.0,-1.0,ok,2026-05-20,4.5,4.62,4.73,4.4,3009682.0,2.67,-8.15,-17.94,0.667,0.45,-7.12,-8.75,-2.55,-21.56,0.333,False,False,0.0
2026-05-20,300433,蓝思科技,88,9219.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-11,7,6,41.0,-47.0,ok,2026-05-20,38.6,39.79,40.47,38.6,1994890.0,3.62,16.31,21.72,0.636,0.84,8.73,19.44,33.2,-1.75,0.364,False,False,0.0
2026-05-20,603906,龙蟠科技,89,9100.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-07,2,1,98.0,9.0,ok,2026-05-20,26.6,27.76,28.48,26.48,465928.0,3.35,-0.04,-5.42,0.64,1.21,0.7,-3.77,-6.64,-19.58,0.36,False,False,0.0
2026-05-20,001896,豫能控股,90,9067.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-06,10,9,24.0,-66.0,ok,2026-05-20,16.56,14.91,16.64,14.8,1404502.0,-7.91,-1.84,-16.05,0.06,0.77,-4.21,-8.27,-10.0,-23.14,0.043,False,False,0.0
2026-05-20,002192,融捷股份,91,9021.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-07,3,1,83.0,-8.0,ok,2026-05-20,86.66,90.06,91.79,86.0,269141.0,2.52,-1.75,-7.63,0.701,1.02,-0.75,-6.0,-3.56,-21.69,0.299,False,False,0.0
2026-05-20,600105,永鼎股份,92,8985.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-07,10,10,57.0,-35.0,ok,2026-05-20,50.7,50.85,50.97,47.93,976953.0,-1.36,-1.26,-1.89,0.961,0.69,-1.59,-0.56,5.9,-9.82,0.039,False,False,0.0
2026-05-20,603538,美诺华,93,8951.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-06,8,1,74.0,-19.0,ok,2026-05-20,49.18,46.7,49.18,45.4,418167.0,-7.41,-8.07,-16.61,0.344,1.1,-6.99,-14.11,-16.91,-33.66,0.0,False,False,0.0
2026-05-20,301358,湖南裕能,94,8895.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-12,2,1,77.0,-17.0,ok,2026-05-20,90.35,94.79,96.32,89.5,326802.0,4.35,-0.72,-3.43,0.776,1.08,1.13,-2.19,-0.1,-13.83,0.224,False,False,0.0
2026-05-20,300750,宁德时代,95,8870.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-06,3,1,92.0,-3.0,ok,2026-05-20,406.19,402.95,407.48,401.21,76496.0,0.02,-4.87,-7.17,0.278,0.25,-3.54,-6.04,-7.14,-14.04,0.206,False,False,0.0
2026-05-20,002617,露笑科技,96,8841.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-14,5,5,49.0,-47.0,ok,2026-05-20,9.25,9.43,9.65,9.22,2196120.0,-0.21,0.75,6.92,0.488,0.65,0.19,6.53,13.29,-7.91,0.512,False,False,0.0
2026-05-20,603082,北自科技,97,8829.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-18,3,3,73.0,-24.0,ok,2026-05-20,51.18,51.18,51.18,51.17,47568.0,9.99,20.99,46.44,1.0,0.53,11.44,26.12,34.1,0.0,0.0,True,True,0.0
2026-05-20,000592,平潭发展,98,8735.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-07,8,1,68.0,-30.0,ok,2026-05-20,10.36,10.45,10.53,10.05,1299187.0,0.77,-2.79,-15.32,0.833,0.54,-1.6,-6.75,-5.43,-20.83,0.167,False,False,0.0
2026-05-20,001393,维通利,99,8696.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-15,3,1,48.0,-51.0,ok,2026-05-20,90.02,106.5,114.8,86.84,235042.0,13.78,-11.74,,0.703,0.9,2.4,2.4,2.4,-29.0,0.297,True,False,0.0
2026-05-20,000811,冰轮环境,100,8646.0,10jqka,intraday_1430,2026-05-20 14:30:00,2026-05-13,4,2,26.0,-74.0,ok,2026-05-20,36.5,37.33,38.2,35.3,504759.0,-1.92,12.71,17.39,0.7,0.8,5.59,17.13,35.81,-2.28,0.3,False,False,0.0
2026-05-21,000725,京东方A,1,42917.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-21,1,1,,,ok,2026-05-21,4.69,4.69,4.69,4.69,10360100.0,10.09,11.4,11.14,1.0,1.3,8.51,10.12,11.14,0.0,0.0,True,True,0.0
2026-05-21,600745,*ST闻泰,2,25969.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-06,10,7,11.0,9.0,ok,2026-05-21,15.2,16.8,16.8,15.2,2143054.0,5.0,-5.25,-14.46,1.0,50.3,-2.36,-13.89,-29.65,-51.92,0.0,False,False,0.0
2026-05-21,600578,京能电力,3,20579.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-15,5,5,18.0,15.0,ok,2026-05-21,7.03,8.18,8.18,6.85,5474999.0,9.95,6.1,28.41,1.0,1.6,5.93,23.3,38.54,-3.54,0.0,True,False,0.0
2026-05-21,002342,巨力索具,4,19622.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-06,12,12,1.0,-3.0,ok,2026-05-21,13.22,12.79,13.59,12.79,2992139.0,-9.99,-26.87,-35.76,0.0,2.01,-19.72,-30.76,-33.06,-46.71,0.462,False,False,0.0
2026-05-21,601991,大唐发电,5,17794.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-06,12,12,3.0,-2.0,ok,2026-05-21,6.9,7.05,7.83,6.9,9645388.0,-6.5,-11.1,-2.08,0.161,0.75,-9.2,-1.7,23.23,-18.4,0.839,False,False,0.0
2026-05-21,600584,长电科技,6,14609.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-06,11,9,5.0,-1.0,ok,2026-05-21,66.88,66.84,71.28,65.67,3125058.0,0.94,14.59,23.07,0.209,1.32,7.72,14.48,28.41,-6.23,0.784,False,False,0.0
2026-05-21,600611,大众交通,7,14075.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-21,1,1,,,ok,2026-05-21,5.11,5.57,5.57,5.11,1527851.0,10.08,24.33,23.5,1.0,4.22,15.32,18.01,18.5,-3.63,0.0,True,False,0.0
2026-05-21,002281,光迅科技,8,12990.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-06,12,12,16.0,8.0,ok,2026-05-21,230.15,217.3,231.64,212.76,899149.0,-8.08,3.53,6.62,0.24,1.12,-0.41,4.79,26.2,-11.95,0.079,False,False,0.0
2026-05-21,001896,豫能控股,9,12941.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-06,11,10,90.0,81.0,ok,2026-05-21,14.88,16.37,16.37,14.61,2908816.0,10.01,11.21,-2.68,1.0,1.77,5.82,0.97,-0.46,-15.62,0.0,True,False,0.0
2026-05-21,002050,三花智控,10,12561.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-06,12,12,43.0,33.0,ok,2026-05-21,51.09,52.83,54.48,50.7,3075762.0,4.51,-0.17,6.88,0.563,1.59,1.33,2.49,8.03,-3.98,0.437,False,False,0.0
2026-05-21,603779,威龙股份,11,12384.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-20,2,2,68.0,57.0,ok,2026-05-21,14.52,14.52,14.52,13.52,1415663.0,10.0,33.09,60.98,1.0,32.09,19.9,46.36,79.41,0.0,0.0,True,False,0.0
2026-05-21,600522,中天科技,12,12071.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-06,12,12,10.0,-2.0,ok,2026-05-21,45.0,41.9,45.77,41.85,3085398.0,-7.73,-4.66,-4.99,0.013,0.89,-3.37,-3.31,7.53,-11.6,0.196,False,False,0.0
2026-05-21,002421,达实智能,13,11061.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-18,4,4,15.0,2.0,ok,2026-05-21,4.38,3.96,4.7,3.84,9256905.0,-7.26,12.18,35.62,0.14,3.81,5.04,17.16,27.19,-15.74,0.372,False,False,0.0
2026-05-21,603629,利通电子,14,10950.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-06,12,12,37.0,23.0,ok,2026-05-21,178.0,179.61,180.11,172.64,274507.0,-1.0,2.88,5.4,0.933,0.84,2.06,5.01,21.1,-1.04,0.067,False,False,0.0
2026-05-21,301666,大普微,15,10869.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-06,7,1,38.0,23.0,ok,2026-05-18,695.0,816.0,816.0,694.0,59992.0,20.0,29.32,62.82,1.0,0.82,24.24,50.57,108.76,0.0,0.0,True,False,3.0
2026-05-21,600759,ST洲际,16,10397.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-06,9,5,2.0,-14.0,ok,2026-05-21,2.79,2.79,2.87,2.79,2632352.0,-5.1,-5.42,-14.68,0.0,1.59,-4.39,-14.78,-32.08,-69.31,1.0,False,False,0.0
2026-05-21,002703,浙江世宝,17,10240.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-21,1,1,,,ok,2026-05-21,18.45,19.92,19.92,18.45,685594.0,9.99,5.9,5.29,1.0,1.43,5.06,5.41,4.75,-24.17,0.0,True,False,0.0
2026-05-21,002920,德赛西威,18,10070.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-21,1,1,,,ok,2026-05-21,96.48,106.12,106.12,96.48,319294.0,10.0,2.29,2.72,1.0,2.6,3.23,2.35,1.0,-15.56,0.0,True,False,0.0
2026-05-21,603316,诚邦股份,19,9798.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-21,1,1,,,ok,2026-05-21,25.4,27.25,27.25,23.84,814036.0,10.01,33.12,47.46,1.0,3.66,19.92,31.05,47.67,0.0,0.0,True,False,0.0
2026-05-21,002407,多氟多,20,9548.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-06,9,5,4.0,-16.0,ok,2026-05-21,41.69,40.81,43.89,40.68,2896919.0,0.29,8.54,23.82,0.04,1.57,6.07,12.24,15.81,-7.02,0.685,False,False,0.0
2026-05-21,600707,彩虹股份,21,9263.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-21,1,1,,,ok,2026-05-21,11.43,11.42,11.43,11.3,1931377.0,9.91,5.06,6.04,0.923,0.92,6.29,11.45,21.44,-2.56,0.0,True,False,0.0
2026-05-21,603986,兆易创新,22,9244.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-06,10,5,9.0,-13.0,ok,2026-05-21,444.27,431.15,464.08,426.58,632398.0,-2.95,7.99,21.04,0.122,1.1,4.96,12.79,23.78,-7.1,0.528,False,False,0.0
2026-05-21,603601,再升科技,23,9154.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-06,10,1,36.0,13.0,ok,2026-05-21,17.8,18.13,18.16,16.89,2111880.0,3.01,-2.32,9.41,0.976,1.01,1.68,2.74,8.83,-9.3,0.024,False,False,0.0
2026-05-21,000988,华工科技,24,8514.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-06,12,12,13.0,-11.0,ok,2026-05-21,164.01,153.96,165.8,152.99,1211819.0,-5.79,4.46,12.05,0.076,1.17,1.67,5.09,15.46,-9.9,0.14,False,False,0.0
2026-05-21,001259,利仁科技,25,8209.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-19,2,1,67.0,42.0,ok,2026-05-21,81.0,88.0,88.58,80.51,44937.0,9.28,32.23,60.0,0.928,1.09,19.31,47.13,88.89,-0.65,0.072,False,False,0.0
2026-05-21,600481,双良节能,26,8131.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-14,4,3,75.0,49.0,ok,2026-05-21,7.31,7.8,7.86,7.1,3757766.0,6.56,19.08,12.07,0.921,1.33,9.43,14.44,19.01,-26.21,0.079,False,False,0.0
2026-05-21,000100,TCL科技,27,8054.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-21,1,1,,,ok,2026-05-21,4.56,4.37,4.65,4.24,23881940.0,3.31,3.55,2.1,0.317,4.77,2.58,2.15,1.98,-13.98,0.22,False,False,0.0
2026-05-21,601138,工业富联,28,7901.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-06,12,12,36.0,8.0,ok,2026-05-21,69.2,65.5,69.5,65.0,2096550.0,-3.89,-5.04,-4.52,0.111,0.75,-3.34,-2.5,-1.12,-11.49,0.067,False,False,0.0
2026-05-21,600487,亨通光电,29,7846.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-06,12,12,35.0,6.0,ok,2026-05-21,75.99,69.9,76.0,69.38,1630204.0,-7.76,-2.65,-5.54,0.079,1.02,-3.65,-5.48,-1.87,-12.52,0.002,False,False,0.0
2026-05-21,002371,北方华创,30,7783.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-15,2,1,49.0,19.0,ok,2026-05-21,656.8,662.99,721.6,656.7,231619.0,1.07,10.87,17.47,0.097,1.41,5.95,11.06,20.28,-8.12,0.903,False,False,0.0
2026-05-21,603778,国晟科技,31,7464.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-06,10,3,62.0,31.0,ok,2026-05-21,24.38,23.79,24.68,23.0,530017.0,-4.5,5.92,5.59,0.47,1.08,1.88,-0.71,-6.19,-30.58,0.179,False,False,0.0
2026-05-21,002208,合肥城建,32,7351.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-15,5,5,22.0,-10.0,ok,2026-05-21,25.5,23.29,25.9,23.29,1354468.0,-10.01,1.97,17.63,0.0,1.07,-1.22,15.84,40.12,-11.65,0.153,False,False,0.0
2026-05-21,002580,圣阳股份,33,7147.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-06,12,12,40.0,7.0,ok,2026-05-21,26.39,26.91,27.69,25.74,1007040.0,2.67,1.74,-14.08,0.6,0.97,-0.52,-11.11,-8.46,-26.27,0.4,False,False,0.0
2026-05-21,002036,联创电子,34,7124.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-21,1,1,,,ok,2026-05-21,8.77,9.36,9.36,8.77,705547.0,9.99,8.21,8.58,1.0,1.93,7.02,7.33,9.0,-21.01,0.0,True,False,0.0
2026-05-21,002747,埃斯顿,35,7033.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-15,2,1,69.0,34.0,ok,2026-05-21,26.39,28.7,28.71,26.16,1117283.0,9.96,10.09,20.89,0.996,1.86,7.77,13.0,22.62,-0.03,0.004,True,False,0.0
2026-05-21,300308,中际旭创,36,6857.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-06,12,12,60.0,24.0,ok,2026-05-21,1060.0,993.34,1065.0,993.34,237726.0,-4.21,-4.94,-7.85,0.0,0.9,-3.66,-1.91,5.82,-9.69,0.07,False,False,0.0
2026-05-21,002156,通富微电,37,6846.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-06,12,12,23.0,-14.0,ok,2026-05-21,64.0,61.76,66.88,61.41,2396680.0,-0.83,6.35,7.6,0.064,1.58,3.63,3.95,11.82,-7.66,0.527,False,False,0.0
2026-05-21,603459,红板科技,38,6762.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-11,4,2,53.0,15.0,ok,2026-05-21,91.79,96.01,98.9,90.02,385669.0,6.78,6.62,12.21,0.675,1.5,7.5,7.85,25.86,-3.88,0.325,False,False,0.0
2026-05-21,600936,北投科技,39,6687.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-21,1,1,,,ok,2026-05-21,5.02,5.79,5.79,5.02,2380662.0,10.08,9.04,8.02,1.0,2.1,4.63,7.58,21.89,-1.86,0.0,True,False,0.0
2026-05-21,000518,四环生物,40,6659.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-21,1,1,,,ok,2026-05-21,3.5,3.75,3.75,3.38,1843940.0,9.97,16.1,22.15,1.0,5.53,13.16,17.55,22.59,0.0,0.0,True,False,0.0
2026-05-21,002185,华天科技,41,6540.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-06,10,5,7.0,-34.0,ok,2026-05-21,16.0,15.19,16.46,15.08,4601791.0,-4.35,3.4,6.52,0.08,1.44,0.78,3.22,9.91,-9.48,0.333,False,False,0.0
2026-05-21,002149,西部材料,42,6413.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-06,10,1,33.0,-9.0,ok,2026-05-21,68.98,70.15,71.34,66.62,696405.0,1.53,-5.07,1.67,0.748,0.92,0.1,-2.1,4.44,-11.06,0.252,False,False,0.0
2026-05-21,600360,华微电子,43,6287.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-21,1,1,,,ok,2026-05-21,10.9,12.07,12.07,10.89,1435092.0,10.03,5.69,4.14,1.0,3.61,4.67,5.76,13.13,-4.21,0.0,True,False,0.0
2026-05-21,601127,赛力斯,44,6279.0,10jqka,post_close,2026-05-21 15:00:00,2026-05-21,1,1,,,ok,2026-05-21,78.56,83.38,86.42,78.5,706364.0,6.14,1.93,-1.96,0.616,3.05,2.41,-1.42,-4.47,-24.71,0.384,False,False,0.0
