signal_date,code,name,rank,push_level,emotion_score,observed_days,tail_next_open_pct,tail_next_close_pct,tail_next_max_gain_pct,latest_return_pct,best_return_available,return_3d_pct,return_5d_pct,return_10d_pct,max_gain_3d_pct,max_gain_5d_pct,max_gain_10d_pct,reasons,risks,strategy_version
2026-04-30,600396,华电辽能,22,不推送,0.0,13,1.61,9.98,9.98,46.77,82.96,25.4,51.71,62.8,33.06,51.71,82.96,人气Top50；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段,v2
2026-04-20,603629,利通电子,53,不推送,0.0,21,-3.06,-5.68,-1.19,82.37,82.37,8.58,1.14,47.54,10.94,10.94,55.25,温和放量；持续霸榜,短线涨幅过热；远离20日线过多；热度可能进入后段；人气排名明显回落,v2
2026-04-14,002980,华盛昌,51,普通观察,73.0,25,6.69,9.98,9.99,81.45,81.45,14.0,28.16,32.62,14.0,31.31,35.95,当日涨停附近；收在日内高位；温和放量；近5日强势延续；连续上榜确认；人气排名明显上升；v2低分涨停修正,短线涨幅偏高；偏离20日线较大,v2
2026-04-14,600396,华电辽能,10,强推观察,90.0,25,1.25,0.25,7.85,81.32,81.32,-11.08,1.25,34.5,7.85,7.85,38.61,人气Top10；当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；连续上榜确认,-,v2
2026-04-15,600396,华电辽能,11,不推送,22.0,24,-4.6,-9.44,-3.73,80.87,80.87,-8.2,11.06,29.57,-3.73,11.06,40.37,人气Top20；放量仍可控；站上20日线且不过热；连续上榜确认,收盘承接偏弱；上影线偏长,v2
2026-04-22,603629,利通电子,68,不推送,46.0,19,-0.18,7.65,10.0,80.82,80.82,0.28,21.34,50.48,10.0,21.34,60.43,当日上涨；收盘承接较强；温和放量；近5日趋势升温；持续霸榜,偏离20日线较大；热度可能进入后段,v2
2026-04-27,603629,利通电子,66,不推送,0.0,16,10.0,10.0,10.0,80.32,80.32,33.1,45.88,57.05,33.11,53.5,64.87,持续霸榜,当日转弱；偏离20日线较大；热度可能进入后段,v2
2026-04-24,600396,华电辽能,4,不推送,33.0,17,-7.39,10.0,10.0,58.26,80.0,13.37,18.59,80.0,22.83,22.83,80.0,人气Top10；温和放量；近5日强势延续；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；短线涨幅偏高；热度可能进入后段,v2
2026-04-20,002281,光迅科技,78,不推送,20.0,21,-0.87,1.45,2.72,79.82,79.82,9.69,12.05,36.85,12.44,17.83,38.19,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,收盘承接偏弱；人气排名明显回落；上影线偏长,v2
2026-04-27,600396,华电辽能,41,普通观察,73.0,16,0.1,6.72,9.98,43.87,79.35,-1.98,18.58,64.43,11.66,18.58,79.35,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；持续霸榜,短线涨幅偏高；热度可能进入后段；人气排名明显回落,v2
2026-05-06,600396,华电辽能,62,不推送,58.0,12,7.81,18.58,18.58,43.87,79.35,35.18,63.64,43.68,35.18,63.64,79.35,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；持续霸榜,热度可能进入后段；人气排名明显回落,v2
2026-04-21,600396,华电辽能,15,重点观察,84.0,20,0.0,9.96,9.96,79.09,79.09,13.16,32.84,53.01,32.84,36.9,62.36,人气Top20；当日涨停附近；收在日内高位；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升,热度可能进入后段,v2
2026-04-13,603986,兆易创新,100,不推送,8.0,26,2.81,6.82,7.28,78.81,78.81,9.38,10.83,15.75,9.73,12.9,24.37,温和放量；近5日趋势升温；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落,v2
2026-04-24,603629,利通电子,72,不推送,0.0,17,-2.11,-0.84,2.35,78.81,78.81,19.99,45.17,57.84,19.99,45.17,58.64,温和放量；持续霸榜,当日转弱；收盘承接偏弱；偏离20日线较大；热度可能进入后段；人气排名明显回落,v2
2026-04-13,603256,宏和科技,31,重点观察,75.0,26,6.38,9.74,10.0,78.47,78.47,13.66,16.42,19.16,20.72,22.7,27.17,人气Top50；当日涨停附近；收在日内高位；近5日强势延续；站上20日线且不过热；v2强势延续修正；v2低分涨停修正,短线涨幅偏高,v2
2026-04-21,002281,光迅科技,72,不推送,52.0,20,-0.24,1.79,3.13,77.25,77.25,5.67,12.49,48.39,11.4,16.15,48.39,收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,-,v2
2026-04-10,002580,圣阳股份,2,强推观察,118.0,27,2.48,10.01,10.01,37.41,77.24,33.14,61.12,45.94,33.14,61.12,77.24,人气Top3；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；首次上榜即强势；v2强势延续修正,-,v2
2026-04-14,002008,大族激光,83,不推送,59.0,25,-0.34,-4.97,-0.11,76.88,76.88,5.63,11.97,26.99,8.23,15.6,33.93,当日强涨；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热,短线涨幅偏高,v2
2026-04-10,603986,兆易创新,42,不推送,52.0,27,-1.54,-1.11,1.79,76.82,76.82,3.36,9.0,12.3,8.51,11.53,22.98,人气Top50；当日上涨；收盘承接较强；温和放量；近5日趋势升温,-,v2
2026-04-28,002081,金螳螂,4,强推观察,114.0,15,-1.44,10.06,10.06,21.97,76.59,33.26,39.63,61.19,33.26,47.43,76.59,人气Top10；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；v2强势延续修正,热度可能进入后段,v2
2026-04-29,920186,中科仪,81,不推送,8.0,14,-3.03,6.14,9.29,39.62,76.44,19.82,52.81,75.05,22.26,52.82,76.44,站上20日线且不过热,-,v2
2026-04-20,002081,金螳螂,38,普通观察,60.0,21,8.09,10.05,10.05,45.59,75.0,33.09,8.58,75.0,33.09,33.82,75.0,人气Top50；当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；v2低分涨停修正,放量过猛,v2
2026-04-22,002281,光迅科技,5,普通观察,70.0,19,0.71,6.22,8.89,74.13,74.13,8.51,7.18,60.35,14.11,14.11,60.35,人气Top10；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升,-,v2
2026-04-29,600396,华电辽能,11,不推送,32.0,14,-0.86,-4.89,4.12,39.6,74.02,15.05,31.16,50.43,15.05,31.16,74.02,人气Top20；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段,v2
2026-04-15,300136,信维通信,89,不推送,0.0,24,-0.79,1.82,3.14,73.69,73.69,13.5,16.01,24.76,15.26,16.72,32.77,温和放量；站上20日线且不过热,当日转弱；收盘承接偏弱,v2
2026-04-24,002081,金螳螂,11,不推送,1.0,17,-7.57,-9.41,-1.23,21.47,73.01,9.61,32.72,61.15,9.61,32.72,73.01,人气Top20；近5日强势延续；持续霸榜,当日转弱；收盘承接偏弱；短线涨幅偏高；偏离20日线较大；热度可能进入后段,v2
2026-04-30,300632,光莆股份,84,不推送,36.0,13,2.13,0.41,3.76,49.9,72.62,2.13,16.31,72.62,6.5,22.6,72.62,当日涨停附近；收在日内高位；放量仍可控,短线涨幅过热；偏离20日线较大,v2
2026-05-07,601991,大唐发电,7,观察池,132.0,11,9.92,9.92,9.92,36.71,71.43,32.94,42.86,39.88,32.94,60.91,71.43,人气Top10；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v2强势延续修正；v2连榜升温修正；v2低分涨停修正,涨停封板不可买,v2
2026-04-15,603986,兆易创新,73,不推送,2.0,24,-1.42,4.65,4.74,71.07,71.07,6.04,14.59,12.73,8.01,14.81,18.99,近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落,v2
2026-04-30,688808,联讯仪器,35,不推送,44.0,13,-1.48,-1.48,1.9,69.84,69.84,10.23,8.1,35.48,13.61,17.58,38.45,人气Top50；当日涨停附近；收盘承接较强；站上20日线且不过热,人气排名明显回落,v2
2026-05-06,002428,云南锗业,57,普通观察,60.0,12,24.21,29.35,31.44,40.48,69.63,48.71,63.73,46.77,48.84,69.52,69.63,当日涨停附近；收在日内高位；温和放量；连续上榜确认；人气排名明显上升,近5日趋势未确认,v2
2026-04-10,600584,长电科技,84,不推送,16.0,27,-1.21,-0.4,1.12,69.41,69.41,1.32,2.23,4.35,4.79,4.79,6.62,温和放量；近5日趋势升温；站上20日线且不过热,收盘承接偏弱；上影线偏长,v2
2026-04-16,002008,大族激光,64,重点观察,82.0,23,1.77,0.8,3.28,68.78,68.78,6.84,19.3,15.98,10.3,19.3,27.8,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；v2低分涨停修正,-,v2
2026-04-13,603459,红板科技,2,重点观察,80.0,26,2.99,-1.02,4.0,68.12,68.12,9.34,0.14,1.15,15.6,15.6,15.6,人气Top3；当日涨停附近；温和放量；站上20日线且不过热；连续上榜确认；人气排名明显上升,上影线偏长,v2
2026-04-28,600396,华电辽能,11,不推送,49.0,15,-6.48,-3.43,4.63,34.81,68.06,1.02,15.19,61.39,4.63,22.22,68.06,人气Top20；当日上涨；温和放量；近5日强势延续；持续霸榜；人气排名明显上升,短线涨幅偏高；偏离20日线较大；热度可能进入后段,v2
2026-04-23,603629,利通电子,31,不推送,56.0,18,-4.12,-6.06,-0.33,67.97,67.97,2.46,23.98,34.8,2.46,23.99,49.02,人气Top50；当日强涨；收盘承接较强；温和放量；近5日趋势升温；持续霸榜；人气排名明显上升,远离20日线过多；热度可能进入后段,v2
2026-04-20,603459,红板科技,73,不推送,0.0,21,-2.24,-1.45,1.1,67.87,67.87,-6.12,1.0,17.12,2.02,2.16,17.12,温和放量；站上20日线且不过热,当日转弱；收盘承接偏弱；人气排名明显回落,v2
2026-04-14,603986,兆易创新,42,重点观察,78.0,25,1.78,-2.15,2.73,67.4,67.4,3.2,9.38,9.82,5.59,10.35,16.43,人气Top50；当日上涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升,-,v2
2026-04-28,301308,江波龙,46,不推送,16.0,15,-0.16,8.54,9.06,43.96,67.28,26.1,25.75,54.71,26.1,33.24,67.28,人气Top50；温和放量；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱,v2
2026-04-17,603738,泰晶科技,64,重点观察,78.0,22,2.49,4.47,7.99,66.52,66.52,17.73,31.95,28.77,20.32,34.9,42.53,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；v2低分涨停修正,-,v2
2026-04-14,002990,盛视科技,57,普通观察,72.0,25,-1.1,9.74,9.74,65.96,65.96,32.84,17.69,28.0,32.84,40.94,41.09,当日涨停附近；收在日内高位；放量仍可控；近5日趋势升温；站上20日线且不过热；v2低分涨停修正,-,v2
2026-04-16,002297,博云新材,39,不推送,37.0,23,5.78,10.01,10.01,65.3,65.3,18.1,38.31,52.36,30.04,38.81,57.96,人气Top50；当日涨停附近；收在日内高位；近5日强势延续,放量过猛；短线涨幅偏高；偏离20日线较大,v2
2026-04-15,002980,华盛昌,44,普通观察,67.0,24,0.52,-5.77,2.78,64.98,64.98,10.58,15.14,15.32,12.79,19.39,23.62,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日强势延续；连续上榜确认；v2低分涨停修正,短线涨幅偏高；远离20日线过多,v2
2026-04-10,301696,三瑞智能,46,不推送,4.0,27,13.48,28.8,31.52,64.51,64.51,23.9,14.43,1.13,34.78,34.78,34.78,人气Top50；站上20日线且不过热,收盘承接偏弱,v2
2026-04-20,002008,大族激光,71,不推送,28.0,21,0.25,3.83,7.2,64.03,64.03,15.95,17.15,25.82,15.95,19.76,25.82,温和放量；近5日趋势升温；站上20日线且不过热,上影线偏长,v2
2026-04-23,002281,光迅科技,27,不推送,50.0,18,-1.5,-2.26,3.03,63.94,63.94,4.04,9.57,53.02,7.43,11.0,58.57,人气Top50；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,热度可能进入后段；人气排名明显回落,v2
2026-04-28,603629,利通电子,10,普通观察,66.0,15,9.75,10.0,10.0,63.93,63.93,33.1,40.42,42.44,33.1,45.44,52.07,人气Top10；当日涨停附近；收在日内高位；近5日趋势升温；持续霸榜；人气排名明显上升,量能不足；偏离20日线较大；热度可能进入后段；一字或近似一字，参与点差,v2
2026-04-16,603986,兆易创新,43,普通观察,74.0,23,-0.95,0.78,3.11,63.48,63.48,6.81,6.3,9.16,7.77,13.7,13.7,人气Top50；当日上涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升,热度可能进入后段,v2
2026-04-27,002491,通鼎互联,16,普通观察,68.0,16,-2.79,-1.55,3.21,35.55,63.2,-6.06,11.65,46.55,3.21,11.65,63.2,人气Top20；当日强涨；收盘承接较强；温和放量；站上20日线且不过热；人气排名明显上升,-,v2
2026-04-22,600396,华电辽能,15,强推观察,102.0,19,3.91,9.96,9.96,62.86,62.86,13.2,16.67,53.02,20.81,26.4,53.02,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；v2强势延续修正,热度可能进入后段,v2
2026-05-06,688008,澜起科技,36,不推送,42.0,13,9.81,14.82,18.62,56.86,62.72,21.33,38.89,42.59,22.91,45.6,62.72,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热,-,v2
2026-04-14,603256,宏和科技,40,普通观察,71.0,25,0.28,4.15,10.0,62.62,62.62,7.45,8.59,11.89,11.81,11.81,15.88,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日强势延续；连续上榜确认,短线涨幅偏高；偏离20日线较大,v2
2026-04-27,301308,江波龙,33,不推送,48.0,16,1.66,-2.99,4.46,39.66,62.28,1.95,22.84,52.24,5.8,29.26,62.28,人气Top50；当日上涨；收盘承接较强；温和放量；站上20日线且不过热,-,v2
2026-05-11,002342,巨力索具,15,不推送,32.0,9,60.75,50.22,61.63,-3.02,61.63,46.61,28.79,,61.63,61.63,,人气Top20；当日上涨；收在日内高位；连续上榜确认；市场强势且个股相对强势,量能不足；近5日趋势未确认；仍在20日线下方,v2
2026-04-28,600584,长电科技,72,不推送,12.0,15,-2.0,-1.64,-1.04,61.6,61.6,6.87,12.53,28.71,9.05,14.39,32.44,温和放量；站上20日线且不过热；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱,v2
2026-04-13,002580,圣阳股份,1,强推观察,101.0,26,9.15,10.01,10.01,24.9,61.11,33.14,58.05,38.03,33.14,61.11,61.11,人气Top3；当日涨停附近；收在日内高位；温和放量；近5日强势延续；连续上榜确认；v2连榜升温修正,短线涨幅偏高；偏离20日线较大,v2
2026-04-15,002491,通鼎互联,76,不推送,0.0,24,-1.76,10.0,10.0,60.56,60.56,17.18,21.27,16.69,17.18,23.24,28.17,温和放量；站上20日线且不过热,当日转弱；收盘承接偏弱；近5日趋势未确认；人气排名明显回落,v2
2026-04-27,002281,光迅科技,63,不推送,20.0,16,-1.93,1.84,4.81,60.47,60.47,7.26,22.13,51.5,8.65,23.33,58.19,当日上涨；温和放量；近5日趋势升温；站上20日线且不过热,收盘承接偏弱；人气排名明显回落；上影线偏长,v2
2026-04-29,002081,金螳螂,8,强推观察,90.0,14,-3.54,10.07,10.07,10.82,60.45,33.21,35.26,31.9,33.21,39.55,60.45,人气Top10；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；持续霸榜,偏离20日线较大；热度可能进入后段,v2
2026-05-06,002281,光迅科技,61,普通观察,64.0,13,2.0,4.53,9.72,49.62,60.03,25.26,39.66,60.03,25.26,44.72,60.03,当日强涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,人气排名明显回落,v2
2026-04-30,002281,光迅科技,18,重点观察,80.0,13,2.0,4.53,9.72,49.62,60.03,25.26,39.66,60.03,25.26,44.72,60.03,人气Top20；当日强涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升,-,v2
2026-05-06,600584,长电科技,29,不推送,44.0,13,5.05,5.79,7.95,59.96,59.96,11.39,21.25,33.47,13.24,25.09,36.0,人气Top50；收盘承接较强；温和放量；站上20日线且不过热；人气排名明显上升,-,v2
2026-04-21,002081,金螳螂,12,强推观察,101.0,20,10.02,10.02,10.02,32.29,59.91,8.91,8.46,51.45,21.6,21.6,59.91,人气Top20；当日涨停附近；收在日内高位；放量仍可控；近5日强势延续；连续上榜确认；人气排名明显上升；v2强势延续修正；v2连榜升温修正；v2低分涨停修正,短线涨幅偏高；偏离20日线较大,v2
2026-04-28,603399,永杉锂业,90,普通观察,64.0,15,-0.69,9.98,9.98,11.98,59.2,33.06,49.66,28.51,33.06,54.96,59.2,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；v2低分涨停修正,-,v2
2026-05-06,301308,江波龙,9,不推送,40.0,13,7.7,20.0,20.0,36.99,59.18,19.66,40.02,40.21,26.79,42.64,59.18,人气Top10；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升,当日转弱；收盘承接偏弱,v2
2026-04-17,002980,华盛昌,44,不推送,53.0,22,2.82,6.67,8.81,59.16,59.16,11.08,12.54,3.69,15.18,15.18,19.26,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日强势延续,短线涨幅偏高；远离20日线过多,v2
2026-04-17,300136,信维通信,50,重点观察,78.0,22,-4.39,3.79,5.39,58.83,58.83,6.09,8.46,29.73,6.73,17.38,33.96,人气Top50；当日强涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升,-,v2
2026-04-10,600707,彩虹股份,29,不推送,53.0,27,-1.0,-1.85,1.42,58.12,58.12,2.42,10.97,14.96,6.7,10.97,30.63,人气Top50；当日涨停附近；收在日内高位；近5日强势延续；站上20日线且不过热；v2低分涨停修正,放量过猛；短线涨幅偏高,v2
2026-04-27,600584,长电科技,90,不推送,24.0,16,-0.47,-2.63,0.37,57.34,57.34,-1.64,5.27,17.25,0.37,6.87,25.15,当日上涨；温和放量；站上20日线且不过热,上影线偏长,v2
2026-04-24,000066,中国长城,71,不推送,0.0,17,1.03,1.95,4.86,27.23,56.47,9.54,32.52,53.13,10.64,32.52,56.47,站上20日线且不过热,收盘承接偏弱,v2
2026-04-10,002491,通鼎互联,39,不推送,20.0,27,-2.81,1.58,6.58,56.27,56.27,-2.67,3.7,7.27,6.58,9.46,24.74,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热,当日转弱；收盘承接偏弱,v2
2026-05-12,002342,巨力索具,54,不推送,8.0,8,49.12,50.66,56.26,-3.02,56.26,43.08,15.91,,56.26,56.26,,当日上涨；收在日内高位；持续霸榜；市场强势且个股相对强势,量能不足；近5日趋势未确认；仍在20日线下方；热度可能进入后段；人气排名明显回落,v2
2026-04-21,603618,杭电股份,14,不推送,52.0,20,1.81,10.02,10.02,56.18,56.18,17.76,11.98,44.97,27.67,27.67,44.97,人气Top20；收在日内高位；近5日趋势升温；站上20日线且不过热,-,v2
2026-05-08,601991,大唐发电,5,观察池,63.0,10,8.3,9.93,9.93,24.37,55.96,33.03,42.96,24.37,33.03,46.39,55.96,人气Top10；当日涨停附近；收在日内高位；近5日强势延续；连续上榜确认；市场强势且个股相对强势,量能不足；短线涨幅偏高；偏离20日线较大；一字或近似一字，参与点差；一字板不可买,v2
2026-04-23,600726,华电能源,42,强推观察,96.0,18,4.93,10.06,10.06,19.35,55.79,33.21,25.05,46.11,33.21,44.78,55.79,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；v2强势延续修正；v2低分涨停修正,-,v2
2026-04-17,600522,中天科技,29,不推送,22.0,22,2.7,9.99,9.99,55.72,55.72,23.74,18.02,23.99,23.81,24.52,29.82,人气Top50；温和放量；人气排名明显上升,近5日趋势未确认,v2
2026-04-14,300857,协创数据,29,强推观察,100.0,25,12.27,12.47,15.68,52.77,55.02,27.0,22.06,46.6,29.05,29.05,55.02,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；v2强势延续修正；v2低分涨停修正,-,v2
2026-05-13,002342,巨力索具,39,不推送,24.0,7,48.82,46.61,54.64,-3.02,54.64,28.79,4.64,,54.64,54.64,,人气Top50；当日上涨；收在日内高位；持续霸榜；人气排名明显上升；市场强势且个股相对强势,量能不足；近5日趋势未确认；仍在20日线下方；热度可能进入后段,v2
2026-04-29,301308,江波龙,44,重点观察,82.0,14,-1.04,-3.18,-0.07,32.63,54.12,16.66,34.36,42.94,22.76,36.36,54.12,人气Top50；当日强涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,-,v2
2026-04-10,600330,天通股份,90,不推送,12.0,27,-0.74,3.26,5.79,54.0,54.0,4.21,14.37,36.26,12.32,14.37,44.89,温和放量；近5日趋势升温；站上20日线且不过热,当日转弱；收盘承接偏弱,v2
2026-04-13,002491,通鼎互联,38,不推送,58.0,26,-1.96,1.82,4.59,53.85,53.85,5.4,12.28,13.5,5.4,12.28,22.81,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；v2连榜升温修正,-,v2
2026-04-16,603459,红板科技,30,不推送,31.0,23,-2.9,-2.04,2.97,53.75,53.75,-9.74,-14.02,-10.13,2.97,2.97,2.97,人气Top50；温和放量；近5日强势延续；站上20日线且不过热,短线涨幅偏高；人气排名明显回落,v2
2026-04-10,002384,东山精密,5,不推送,59.0,27,0.04,2.28,4.27,53.64,53.64,1.57,12.92,30.9,5.19,14.56,36.54,人气Top10；当日强涨；收盘承接较强；近5日强势延续；首次上榜即强势,短线涨幅偏高；偏离20日线较大,v2
2026-04-27,000066,中国长城,80,不推送,42.0,16,-0.83,6.32,8.53,24.81,53.49,18.19,42.99,35.18,18.19,42.99,53.49,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,-,v2
2026-04-21,600736,苏州高新,65,不推送,58.0,20,5.78,9.97,9.97,9.1,53.32,22.83,13.01,42.49,33.09,33.09,53.32,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热,-,v2
2026-04-23,600396,华电辽能,1,强推观察,119.0,18,-1.83,-6.41,9.87,48.12,53.1,9.87,0.92,53.1,13.22,14.95,53.1,人气Top3；当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；持续霸榜；人气排名明显上升；v2强势延续修正；v2低分涨停修正,短线涨幅偏高；热度可能进入后段,v2
2026-04-21,603986,兆易创新,91,不推送,48.0,20,-0.9,2.52,2.71,53.05,53.05,-2.8,0.4,9.09,6.45,6.45,16.68,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热,人气排名明显回落,v2
2026-04-20,300136,信维通信,96,不推送,56.0,21,-0.58,-1.04,2.76,52.93,52.93,7.15,13.64,30.59,7.26,16.9,33.39,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,人气排名明显回落,v2
2026-04-15,600186,莲花控股,21,不推送,38.0,24,-1.95,5.85,8.84,52.8,52.8,2.34,11.7,40.7,8.84,14.04,40.7,人气Top50；当日上涨；温和放量；站上20日线且不过热,-,v2
2026-04-13,003031,中瓷电子,99,普通观察,66.0,26,0.86,0.29,2.11,52.44,52.44,-1.78,14.32,21.9,4.13,18.16,27.84,当日强涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热,-,v2
2026-04-29,603986,兆易创新,2,普通观察,62.0,14,3.6,1.33,3.92,51.75,51.75,13.36,17.24,29.5,15.69,18.98,33.66,人气Top3；收盘承接较强；温和放量；站上20日线且不过热；人气排名明显上升,近5日趋势未确认,v2
2026-04-22,002081,金螳螂,17,不推送,46.0,19,9.92,9.92,9.92,20.24,51.42,-10.32,8.5,46.76,10.53,10.53,51.42,人气Top20；当日涨停附近；收在日内高位；连续上榜确认,短线涨幅过热；偏离20日线较大；一字或近似一字，参与点差,v2
2026-04-15,002384,东山精密,36,不推送,32.0,24,-0.47,2.57,2.57,51.27,51.27,7.68,27.81,26.37,15.36,27.81,34.43,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱,v2
2026-05-07,600396,华电辽能,10,观察池,90.0,11,3.17,3.67,10.0,21.33,51.25,25.42,38.67,18.58,25.42,51.25,51.25,人气Top10；当日涨停附近；收在日内高位；近5日趋势升温；连续上榜确认；市场强势且个股相对强势；v2低分涨停修正,偏离20日线较大；涨停封板不可买,v2
2026-04-17,603773,沃格光电,53,普通观察,68.0,22,6.99,10.0,10.0,51.23,51.23,21.66,10.21,26.28,21.66,24.76,37.52,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；v2低分涨停修正,偏离20日线较大,v2
2026-05-13,002081,金螳螂,2,不推送,0.0,7,33.74,39.37,41.12,4.39,51.14,24.25,9.14,,51.14,51.14,,人气Top3；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；量能不足；近5日趋势未确认；热度可能进入后段；强势市里个股相对走弱；v2回避转弱弱收盘样本,v2
2026-05-11,002081,金螳螂,9,不推送,10.0,9,30.58,40.25,40.25,4.39,51.14,39.37,24.25,,48.68,51.14,,人气Top10；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；量能不足；强势市里个股相对走弱；v2回避转弱弱收盘样本,v2
2026-05-14,002081,金螳螂,7,不推送,0.0,6,35.15,37.96,51.14,4.39,51.14,21.27,0.35,,51.14,51.14,,人气Top10；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；量能不足；近5日趋势未确认；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；v2回避转弱弱收盘样本,v2
2026-04-14,002384,东山精密,79,不推送,21.0,25,-0.21,-0.14,3.42,51.06,51.06,11.03,16.03,25.96,12.64,18.27,34.25,温和放量；近5日强势延续；站上20日线且不过热；连续上榜确认,当日转弱；短线涨幅偏高；人气排名明显回落,v2
2026-04-15,603083,剑桥科技,97,不推送,24.0,24,-0.72,4.77,5.22,51.03,51.03,20.84,36.65,35.48,26.79,40.37,40.37,当日上涨；温和放量；近5日趋势升温；站上20日线且不过热,收盘承接偏弱；上影线偏长,v2
2026-04-15,002990,盛视科技,61,普通观察,63.0,24,0.5,9.76,9.76,50.87,50.87,16.12,15.01,15.98,28.12,28.12,28.26,当日涨停附近；收在日内高位；放量仍可控；近5日强势延续；连续上榜确认；v2低分涨停修正,短线涨幅偏高；偏离20日线较大,v2
2026-04-10,001309,德明利,9,强推观察,118.0,27,0.65,7.66,9.23,50.7,50.7,12.07,14.86,9.53,16.27,18.5,21.84,人气Top10；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；首次上榜即强势；v2强势延续修正；v2低分涨停修正,-,v2
2026-04-17,002491,通鼎互联,39,不推送,12.0,22,7.73,9.98,9.98,50.69,50.69,13.81,3.44,12.82,15.66,20.29,20.29,人气Top50；温和放量；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落,v2
2026-04-17,002297,博云新材,7,不推送,54.0,22,5.88,10.01,10.01,50.25,50.25,14.7,26.06,35.73,18.2,26.91,46.98,人气Top10；当日涨停附近；收在日内高位；连续上榜确认；人气排名明显上升,短线涨幅过热；远离20日线过多,v2
2026-04-30,002428,云南锗业,75,不推送,0.0,13,7.13,10.0,10.0,24.41,50.22,22.94,44.87,29.4,26.01,44.87,50.22,温和放量；站上20日线且不过热,收盘承接偏弱；近5日趋势未确认；上影线偏长,v2
